Admission_grade,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_grade,Status,Status_New,Course_33,Course_171,Course_8014,Course_9003,Course_9070,Course_9085,Course_9119,Course_9130,Course_9147,Course_9238,Course_9254,Course_9500,Course_9556,Course_9670,Course_9773,Course_9853,Course_9991,Gender_0,Gender_1,Daytime_evening_attendance_0,Daytime_evening_attendance_1
102.6,1,0,1,0,21,12.0,11.5,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
112.3,0,1,0,0,18,12.2,11.5,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
155.3,1,0,1,0,18,0.0,0.0,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
153.8,0,0,1,0,21,14.5,14.0,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
110.0,0,1,1,0,20,13.333333333333334,12.666666666666666,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
128.2,0,0,1,0,24,12.0,12.555555555555555,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
120.4,0,0,1,0,18,15.125,14.0,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
153.0,0,0,1,0,18,13.116666666666667,13.116666666666667,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
117.9,0,0,1,0,19,12.833333333333334,11.666666666666666,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
145.6,0,0,1,1,20,13.333333333333334,14.166666666666666,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
119.8,0,0,1,0,18,13.877142857142855,15.6625,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
126.8,0,0,1,0,18,12.944285714285714,12.944285714285714,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
106.1,0,0,1,0,19,12.333333333333334,11.0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
137.3,0,0,1,0,19,14.266666666666666,14.266666666666666,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
115.5,0,0,1,0,18,13.0,14.0,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
127.5,0,0,1,0,20,12.48375,12.48375,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
116.3,0,0,1,0,18,13.428571428571429,15.3125,2,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
113.2,0,1,0,0,18,10.666666666666666,0.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
132.6,0,0,1,0,18,15.4,12.2,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
132.0,0,0,1,0,18,13.45,13.45,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
130.3,0,0,1,1,18,12.6,12.6,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
116.7,0,0,1,0,20,12.485714285714286,12.9375,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
134.0,0,0,1,1,22,10.8,12.8,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
100.0,0,1,1,0,20,12.2,14.6,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
140.0,0,0,1,0,20,14.2,13.5,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
139.2,0,0,1,0,18,13.833333333333334,14.0,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
132.6,0,0,1,0,18,12.8,10.0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
129.4,0,0,1,0,18,13.2,12.5,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
125.6,0,1,1,1,18,14.0,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
129.3,0,0,1,0,19,13.875,14.0,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
128.4,0,0,1,1,19,12.5,12.714285714285714,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
139.9,0,0,1,1,18,13.428571428571429,12.5,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
124.8,0,0,0,1,18,11.8,13.0,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
128.5,0,0,1,1,18,14.868571428571428,15.11111111111111,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
117.8,0,0,1,0,18,13.03,13.21875,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
115.1,0,0,1,0,19,14.571428571428571,12.333333333333334,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
118.0,0,0,1,0,18,11.0,11.25,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
120.0,0,0,1,1,25,13.3675,13.3675,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
119.6,0,0,1,1,19,12.808333333333332,12.825714285714286,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
133.2,0,0,1,0,18,13.918571428571427,13.8875,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
141.8,0,0,1,0,19,13.0,12.8,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
130.3,0,0,1,0,18,13.683333333333332,13.683333333333332,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
100.0,0,0,1,0,24,13.0,12.0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
114.6,0,0,1,0,21,12.8,11.2,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
123.4,0,0,1,1,18,13.571428571428571,12.166666666666666,2,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
116.4,0,0,1,0,18,13.166666666666666,13.166666666666666,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
123.2,0,0,1,1,20,15.0,14.5,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
123.7,0,0,1,0,19,12.666666666666666,11.4,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
127.6,0,0,1,1,19,13.857142857142858,13.142857142857142,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
117.1,0,0,1,0,30,14.692857142857145,14.9625,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
149.3,0,0,1,0,18,14.035,14.035,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
125.6,0,0,1,0,18,11.0,14.0,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
145.0,0,0,1,1,18,13.333333333333334,13.333333333333334,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
115.0,0,0,1,0,20,11.7725,12.33,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
114.3,0,0,1,0,19,0.0,0.0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
126.0,0,0,1,0,19,0.0,0.0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
124.0,0,0,0,0,19,0.0,0.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
122.6,0,0,1,1,18,12.285714285714286,12.0,2,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
133.8,0,0,1,0,17,12.46,12.46,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
113.5,0,0,1,0,19,12.166666666666666,13.166666666666666,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
122.6,1,0,1,0,18,11.833333333333334,11.5,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
140.0,0,0,1,0,25,14.805714285714286,14.805714285714286,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
107.0,0,0,1,0,19,10.6,11.714285714285714,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
130.0,0,1,0,0,24,13.125,13.0,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
124.2,0,1,1,1,19,12.833333333333334,12.666666666666666,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
125.8,0,0,1,1,20,0.0,0.0,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
108.0,0,0,1,1,20,13.0,13.8,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
115.2,0,0,1,1,20,12.725,13.7125,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
129.3,0,0,1,0,19,11.25,10.333333333333334,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
120.0,0,0,1,0,31,13.818181818181818,13.461538461538462,2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
116.7,0,0,1,0,20,12.333333333333334,13.0,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
121.0,0,0,1,0,18,12.333333333333334,11.6,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
128.2,0,1,1,0,18,13.25,10.666666666666666,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
121.1,0,0,1,0,18,13.666666666666666,15.4,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
112.6,0,1,1,0,20,12.625,11.0,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
123.3,0,0,1,1,20,14.833333333333334,12.142857142857142,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
129.4,0,0,1,1,19,11.2,13.125,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
119.9,0,0,1,1,21,11.4,12.2,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
131.6,0,0,1,0,18,13.135,13.244444444444444,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
120.0,0,0,1,0,21,13.0,11.4,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
110.0,0,0,1,0,19,12.85,12.62142857142857,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
143.0,0,0,1,0,20,13.5,12.5,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
140.0,0,0,1,0,20,14.285714285714286,13.0,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
119.2,0,0,1,1,18,13.5,14.5,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
124.3,0,0,1,1,18,10.75,13.0,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
111.1,0,0,1,1,18,11.333333333333334,11.833333333333334,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
150.0,0,0,1,1,21,13.0,13.285714285714286,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
147.3,0,0,1,0,18,13.966666666666669,13.966666666666669,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
147.5,0,0,1,1,18,14.14125,14.14125,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
108.0,0,0,1,1,20,11.6,11.75,2,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
130.0,0,0,1,1,32,14.6625,14.6625,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
130.0,0,0,1,0,34,0.0,0.0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
109.0,0,0,1,1,23,12.993333333333334,12.66875,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
112.0,0,0,1,0,18,11.25,12.2,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
121.2,0,0,1,0,18,12.2,12.8,2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
140.0,0,0,1,0,34,0.0,0.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
119.5,0,1,1,0,25,11.333333333333334,11.75,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
125.9,0,0,1,0,21,12.2,11.8,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
121.5,0,0,1,1,20,0.0,0.0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
121.5,0,0,1,0,18,11.333333333333334,11.666666666666666,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
132.4,0,0,1,0,18,13.857142857142858,13.1,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
122.4,0,0,1,0,18,12.857142857142858,13.333333333333334,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
110.0,0,0,1,0,24,10.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
120.4,0,1,0,0,32,10.214285714285714,11.384615384615383,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
105.0,0,1,0,0,24,11.285714285714286,10.333333333333334,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
137.8,0,0,1,1,18,13.833333333333334,0.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
118.0,0,0,1,0,28,12.857142857142858,12.6,2,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
122.1,0,0,1,1,18,11.666666666666666,12.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
140.0,0,0,0,0,24,0.0,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
143.2,0,0,1,0,19,14.4,13.2,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
120.5,0,0,1,0,44,14.833333333333334,14.166666666666666,2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
119.5,0,0,1,1,18,14.333333333333334,12.0,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
147.5,0,0,1,0,18,0.0,0.0,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
129.6,0,0,1,0,22,0.0,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
126.1,0,0,1,1,18,12.333333333333334,12.666666666666666,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
160.0,0,0,1,0,44,11.8,12.4,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
105.5,0,1,1,0,33,13.2,10.6,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
95.5,0,1,0,0,32,0.0,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
107.5,0,0,0,0,35,0.0,0.0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
106.1,0,0,1,0,20,11.5,13.285714285714286,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
116.3,0,0,1,0,24,12.6,12.2,2,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
137.4,0,0,1,0,19,13.542857142857144,14.22222222222222,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
101.8,0,0,1,0,21,11.6,13.0,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
144.1,0,0,1,1,19,13.666666666666666,13.833333333333334,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
107.8,0,0,0,0,27,0.0,0.0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
128.2,0,0,0,0,30,0.0,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
117.0,0,0,1,0,21,0.0,0.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
110.4,0,0,1,0,19,11.5,12.285714285714286,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
170.0,0,0,1,0,34,11.5,11.75,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
100.0,0,0,1,0,18,11.828571428571427,12.9125,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
117.0,0,0,1,0,21,0.0,0.0,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
133.5,0,0,1,0,17,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
128.0,0,0,1,1,19,12.966666666666669,12.966666666666669,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
122.1,0,0,1,0,18,13.833333333333334,13.666666666666666,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
133.4,0,0,1,0,19,14.125714285714285,14.36875,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
112.0,0,1,1,0,45,12.166666666666666,0.0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
130.0,0,0,1,0,26,12.666666666666666,12.25,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
100.0,0,0,1,0,51,0.0,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
162.0,0,1,1,1,49,12.285714285714286,14.166666666666666,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
153.0,0,0,1,0,22,14.5,14.375,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
131.4,0,0,1,0,22,10.0,10.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
128.2,0,0,1,0,33,11.5,12.0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
148.9,0,0,1,0,20,11.6,11.5,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
128.4,0,0,1,1,18,12.5,11.666666666666666,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
120.3,0,1,0,0,20,11.666666666666666,11.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
100.0,0,0,1,0,37,13.428571428571429,11.6,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
126.1,0,0,1,0,18,13.666666666666666,13.5,2,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
111.7,0,0,1,0,19,12.5,12.166666666666666,2,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
140.0,0,0,1,0,21,13.0,12.8,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
122.2,0,0,1,0,20,12.783333333333331,12.842857142857143,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
118.7,0,0,1,0,19,0.0,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
121.5,0,0,1,0,20,13.5,11.225,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
134.5,0,0,1,0,18,13.457142857142856,15.125,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
127.0,0,0,1,0,19,13.44285714285714,13.44285714285714,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
114.2,0,0,1,0,18,11.0,10.833333333333334,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
125.3,0,0,1,1,18,11.333333333333334,12.285714285714286,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
120.4,0,0,1,0,18,10.0,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
123.0,0,0,1,0,19,13.44,13.066666666666668,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
130.5,0,0,1,1,18,12.214285714285714,14.0625,2,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
125.5,0,0,1,1,19,14.166666666666666,13.5,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
133.8,0,1,1,1,24,12.846153846153848,12.636363636363637,2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
150.0,0,0,1,0,20,13.0,12.0,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
130.5,0,0,1,1,21,12.8,11.25,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
140.0,0,1,0,0,20,13.0,12.0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
119.4,0,0,1,1,19,13.371428571428572,13.666666666666666,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
121.3,0,0,1,1,19,13.385714285714286,13.3875,2,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
126.3,0,0,1,0,18,13.328571428571427,13.328571428571427,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
111.6,0,0,1,0,19,14.0,11.0,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
111.3,0,0,1,0,21,12.6,13.2,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
122.5,0,0,1,1,19,14.0,15.0,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
116.5,0,0,1,1,18,13.428571428571429,12.666666666666666,2,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
132.0,1,0,1,1,17,13.0,12.5,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
123.7,0,0,1,0,19,12.666666666666666,11.0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
117.0,0,0,0,0,23,10.0,12.333333333333334,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
116.5,0,0,1,0,19,12.833333333333334,11.77777777777778,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
121.5,0,0,1,0,18,12.916666666666666,12.916666666666666,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
105.0,0,0,1,0,20,13.285714285714286,13.8,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
121.3,0,0,1,1,19,14.6,13.8,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
136.1,0,0,1,1,18,14.0,13.666666666666666,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
123.6,0,0,1,1,19,14.142857142857142,15.0,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
129.0,0,0,1,0,19,11.666666666666666,12.333333333333334,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
136.8,0,0,1,0,18,14.3775,14.3775,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
133.4,0,0,1,0,18,12.5,13.042857142857144,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
136.0,0,0,1,1,19,14.15,14.15,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
125.8,0,0,1,1,19,12.471428571428572,12.471428571428572,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
120.5,0,0,1,0,19,14.15,14.15,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
130.2,0,0,1,0,21,14.072222222222225,14.0475,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
135.9,0,0,1,0,18,14.857142857142858,14.666666666666666,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
116.5,0,0,1,1,19,14.285714285714286,13.166666666666666,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
124.0,0,0,0,0,18,0.0,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
140.0,0,0,1,0,30,0.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
150.9,0,0,1,0,18,15.0,15.166666666666666,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
127.3,0,0,1,1,20,12.633333333333333,12.633333333333333,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
